district2,DISTRICT,org,org_acro,sector,population,death,injuries,priv_house_full_damage,priv_house_partial_damage
Bhaktapur,BHAKTAPUR,World Health Organization,WHO,Health,304651,333,2101,18900,9054
Bhaktapur,BHAKTAPUR,World Health Organization,WHO,Health,304651,333,2101,18900,9054
Bhaktapur,BHAKTAPUR,World Health Organization,WHO,Health,304651,333,2101,18900,9054
Bhaktapur,BHAKTAPUR,World Health Organization,WHO,Health,304651,333,2101,18900,9054
Bhaktapur,BHAKTAPUR,World Health Organization,WHO,Health,304651,333,2101,18900,9054
Bhaktapur,BHAKTAPUR,World Health Organization,WHO,Health,304651,333,2101,18900,9054
Bhaktapur,BHAKTAPUR,World Health Organization,WHO,WASH,304651,333,2101,18900,9054
Bhaktapur,BHAKTAPUR,World Vision International,WVI,WASH,304651,333,2101,18900,9054
Bhaktapur,BHAKTAPUR,World Vision International,WVI,WASH,304651,333,2101,18900,9054
Bhaktapur,BHAKTAPUR,World Vision International,WVI,WASH,304651,333,2101,18900,9054
Bhaktapur,BHAKTAPUR,World Vision International,WVI,WASH,304651,333,2101,18900,9054
Bhaktapur,BHAKTAPUR,World Vision International,WVI,WASH,304651,333,2101,18900,9054
Bhaktapur,BHAKTAPUR,World Vision International,WVI,Education,304651,333,2101,18900,9054
Bhaktapur,BHAKTAPUR,World Vision International,WVI,Education,304651,333,2101,18900,9054
Bhaktapur,BHAKTAPUR,World Vision International,WVI,Education,304651,333,2101,18900,9054
Bhaktapur,BHAKTAPUR,World Vision International,WVI,Education,304651,333,2101,18900,9054
Bhaktapur,BHAKTAPUR,World Vision International,WVI,Shelter NFIs,304651,333,2101,18900,9054
Bhaktapur,BHAKTAPUR,World Vision International,WVI,Shelter NFIs,304651,333,2101,18900,9054
Bhaktapur,BHAKTAPUR,World Vision International,WVI,Shelter NFIs,304651,333,2101,18900,9054
Bhaktapur,BHAKTAPUR,World Vision International,WVI,Shelter NFIs,304651,333,2101,18900,9054
Bhaktapur,BHAKTAPUR,World Vision International,WVI,Shelter NFIs,304651,333,2101,18900,9054
Bhaktapur,BHAKTAPUR,World Vision International,WVI,Shelter NFIs,304651,333,2101,18900,9054
Bhaktapur,BHAKTAPUR,World Vision International,WVI,Shelter NFIs,304651,333,2101,18900,9054
Bhaktapur,BHAKTAPUR,World Vision International,WVI,Child Protection,304651,333,2101,18900,9054
Bhaktapur,BHAKTAPUR,World Vision International,WVI,Child Protection,304651,333,2101,18900,9054
Bhaktapur,BHAKTAPUR,World Vision International,WVI,Child Protection,304651,333,2101,18900,9054
Bhaktapur,BHAKTAPUR,World Without Anger ,WWA,Child Protection,304651,333,2101,18900,9054
Bhaktapur,BHAKTAPUR,WSSDO,WSSDO,WASH,304651,333,2101,18900,9054
Bhaktapur,BHAKTAPUR,WSSDO,WSSDO,WASH,304651,333,2101,18900,9054
Bhaktapur,BHAKTAPUR,WSSDO,WSSDO,WASH,304651,333,2101,18900,9054
Bhaktapur,BHAKTAPUR,WSSDO,WSSDO,WASH,304651,333,2101,18900,9054
Bhaktapur,BHAKTAPUR,WSSDO,WSSDO,WASH,304651,333,2101,18900,9054
Dhading,DHADING,AAR Japan,AAR Japan,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,ACTED,ACTED,Early Recovery,336067,679,1218,81313,3092
Dhading,DHADING,ACTED,ACTED,Early Recovery,336067,679,1218,81313,3092
Dhading,DHADING,ACTED,ACTED,Early Recovery,336067,679,1218,81313,3092
Dhading,DHADING,ACTED,ACTED,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,ACTED,ACTED,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,ACTED,ACTED,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,ACTED,ACTED,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,ACTED,ACTED,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,ACTED,ACTED,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,ACTED,ACTED,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,Adara Development,Adara,Health,336067,679,1218,81313,3092
Dhading,DHADING,Adventist Development and Relief Agency,ADRA,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,AmeriCares,AmeriCares,Health,336067,679,1218,81313,3092
Dhading,DHADING,AmeriCares,AmeriCares,Health,336067,679,1218,81313,3092
Dhading,DHADING,AmeriCares,AmeriCares,Health,336067,679,1218,81313,3092
Dhading,DHADING,AmeriCares,AmeriCares,Health,336067,679,1218,81313,3092
Dhading,DHADING,AmeriCares,AmeriCares,Health,336067,679,1218,81313,3092
Dhading,DHADING,AmeriCares,AmeriCares,Health,336067,679,1218,81313,3092
Dhading,DHADING,AmeriCares,AmeriCares,Health,336067,679,1218,81313,3092
Dhading,DHADING,AmeriCares,AmeriCares,Health,336067,679,1218,81313,3092
Dhading,DHADING,Asal Chimekee Nepal ,Asal Chimekee,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,Asal Chimekee Nepal ,Asal Chimekee,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,Banglore Medical College,Banglore Medical College,Health,336067,679,1218,81313,3092
Dhading,DHADING,British Nepal Medical Trust,BNMT Nepal,Health,336067,679,1218,81313,3092
Dhading,DHADING,CARE,CARE,Early Recovery,336067,679,1218,81313,3092
Dhading,DHADING,CARE,CARE,Early Recovery,336067,679,1218,81313,3092
Dhading,DHADING,CARE,CARE,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,CARE,CARE,WASH,336067,679,1218,81313,3092
Dhading,DHADING,CARE,CARE,WASH,336067,679,1218,81313,3092
Dhading,DHADING,CARE,CARE,WASH,336067,679,1218,81313,3092
Dhading,DHADING,CARE,CARE,WASH,336067,679,1218,81313,3092
Dhading,DHADING,Caritas Nepal,Caritas,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,CBM International,CBMI,Health,336067,679,1218,81313,3092
Dhading,DHADING,Centre for Victims of Torture Nepal,CVT,Health,336067,679,1218,81313,3092
Dhading,DHADING,Children and Women in Social Service and Human Rights ,CWISH,Education,336067,679,1218,81313,3092
Dhading,DHADING,Children and Women in Social Service and Human Rights ,CWISH,Education,336067,679,1218,81313,3092
Dhading,DHADING,Children and Women in Social Service and Human Rights ,CWISH,Education,336067,679,1218,81313,3092
Dhading,DHADING,Children and Women in Social Service and Human Rights ,CWISH,Education,336067,679,1218,81313,3092
Dhading,DHADING,Christian Aid,Christian Aid,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,Christian Aid,Christian Aid,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,Christian Aid,Christian Aid,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,Christian Aid,Christian Aid,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,Christian Aid,Christian Aid,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,Christian Aid,Christian Aid,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,Christian Aid,Christian Aid,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,Christian Aid,Christian Aid,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,Christian Aid,Christian Aid,WASH,336067,679,1218,81313,3092
Dhading,DHADING,Christian Aid,Christian Aid,WASH,336067,679,1218,81313,3092
Dhading,DHADING,Christian Aid,Christian Aid,WASH,336067,679,1218,81313,3092
Dhading,DHADING,Christian Aid,Christian Aid,WASH,336067,679,1218,81313,3092
Dhading,DHADING,Clarion,Clarion,Health,336067,679,1218,81313,3092
Dhading,DHADING,CMC-Nepal,CMC-Nepal,Child Protection,336067,679,1218,81313,3092
Dhading,DHADING,CMC-Nepal,CMC-Nepal,Child Protection,336067,679,1218,81313,3092
Dhading,DHADING,CMC-Nepal,CMC-Nepal,Child Protection,336067,679,1218,81313,3092
Dhading,DHADING,CMC-Nepal,CMC-Nepal,Child Protection,336067,679,1218,81313,3092
Dhading,DHADING,CMC-Nepal,CMC-Nepal,Child Protection,336067,679,1218,81313,3092
Dhading,DHADING,CMC-Nepal,CMC-Nepal,Child Protection,336067,679,1218,81313,3092
Dhading,DHADING,CMC-Nepal,CMC-Nepal,Child Protection,336067,679,1218,81313,3092
Dhading,DHADING,CMC-Nepal,CMC-Nepal,Child Protection,336067,679,1218,81313,3092
Dhading,DHADING,COSOC,COSOC,WASH,336067,679,1218,81313,3092
Dhading,DHADING,COSOC,COSOC,WASH,336067,679,1218,81313,3092
Dhading,DHADING,COSOC,COSOC,WASH,336067,679,1218,81313,3092
Dhading,DHADING,COSOC,COSOC,WASH,336067,679,1218,81313,3092
Dhading,DHADING,COSOC,COSOC,WASH,336067,679,1218,81313,3092
Dhading,DHADING,COSOC,COSOC,WASH,336067,679,1218,81313,3092
Dhading,DHADING,COSOC,COSOC,WASH,336067,679,1218,81313,3092
Dhading,DHADING,CRS/Caritas Nepal,CRS/Caritas,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,CWISH,CWISH,Child Protection,336067,679,1218,81313,3092
Dhading,DHADING,CWISH,CWISH,Child Protection,336067,679,1218,81313,3092
Dhading,DHADING,Dan Church Aid,DAN Chruch,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,Dan Church Aid and Norwegian Church Aid,DCA/NCA,WASH,336067,679,1218,81313,3092
Dhading,DHADING,Dan Church Aid and Norwegian Church Aid,DCA/NCA,WASH,336067,679,1218,81313,3092
Dhading,DHADING,Dan Church Aid and Norwegian Church Aid,DCA/NCA,WASH,336067,679,1218,81313,3092
Dhading,DHADING,DCWB,DCWB,Child Protection,336067,679,1218,81313,3092
Dhading,DHADING,Deutsche Gesellschaft fuer Internationale Zusammenarbeit - HSSP,GIZ/HSSP,Health,336067,679,1218,81313,3092
Dhading,DHADING,Deutsche Gesellschaft fuer Internationale Zusammenarbeit - HSSP,GIZ/HSSP,Health,336067,679,1218,81313,3092
Dhading,DHADING,Deutsche Gesellschaft fuer Internationale Zusammenarbeit - HSSP,GIZ/HSSP,Health,336067,679,1218,81313,3092
Dhading,DHADING,Deutsche Gesellschaft fuer Internationale Zusammenarbeit - HSSP,GIZ/HSSP,Health,336067,679,1218,81313,3092
Dhading,DHADING,Deutsche Gesellschaft fuer Internationale Zusammenarbeit - HSSP,GIZ/HSSP,Health,336067,679,1218,81313,3092
Dhading,DHADING,Deutsche Gesellschaft fuer Internationale Zusammenarbeit - HSSP,GIZ/HSSP,Health,336067,679,1218,81313,3092
Dhading,DHADING,Deutsche Gesellschaft fuer Internationale Zusammenarbeit - HSSP,GIZ/HSSP,Health,336067,679,1218,81313,3092
Dhading,DHADING,Deutsche Gesellschaft fuer Internationale Zusammenarbeit - HSSP,GIZ/HSSP,Health,336067,679,1218,81313,3092
Dhading,DHADING,Deutsche Gesellschaft fuer Internationale Zusammenarbeit - HSSP,GIZ/HSSP,Health,336067,679,1218,81313,3092
Dhading,DHADING,Deutsche Gesellschaft fuer Internationale Zusammenarbeit - HSSP,GIZ/HSSP,Health,336067,679,1218,81313,3092
Dhading,DHADING,Deutsche Gesellschaft fuer Internationale Zusammenarbeit - HSSP,GIZ/HSSP,Health,336067,679,1218,81313,3092
Dhading,DHADING,Deutsche Gesellschaft fuer Internationale Zusammenarbeit - HSSP,GIZ/HSSP,Health,336067,679,1218,81313,3092
Dhading,DHADING,Deutsche Gesellschaft fuer Internationale Zusammenarbeit - HSSP,GIZ/HSSP,Health,336067,679,1218,81313,3092
Dhading,DHADING,Deutsche Gesellschaft fuer Internationale Zusammenarbeit - HSSP,GIZ/HSSP,Health,336067,679,1218,81313,3092
Dhading,DHADING,Deutsche Gesellschaft fuer Internationale Zusammenarbeit - HSSP,GIZ/HSSP,Health,336067,679,1218,81313,3092
Dhading,DHADING,Disaster Waste Recovery,DWR,Early Recovery,336067,679,1218,81313,3092
Dhading,DHADING,Disaster Waste Recovery,DWR,Early Recovery,336067,679,1218,81313,3092
Dhading,DHADING,FNCCI,FNCCI,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,FNCCI,FNCCI,WASH,336067,679,1218,81313,3092
Dhading,DHADING,Focus Nepal,Focus Nepal,Child Protection,336067,679,1218,81313,3092
Dhading,DHADING,Focus Nepal,Focus Nepal,Child Protection,336067,679,1218,81313,3092
Dhading,DHADING,Food for Relife,FFR,Education,336067,679,1218,81313,3092
Dhading,DHADING,"Forum for Women, Law and Development_",FWLD,Protection,336067,679,1218,81313,3092
Dhading,DHADING,Deutsche Gesellschaft fuer Internationale Zusammenarbeit,GIZ,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,Deutsche Gesellschaft fuer Internationale Zusammenarbeit,GIZ,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,Deutsche Gesellschaft fuer Internationale Zusammenarbeit,GIZ,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,Global Communities,Global Communities,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,Global Communities,Global Communities,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,Global Communities,Global Communities,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,GlobalMedic,GlobalMedic,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,GlobalMedic,GlobalMedic,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,GlobalMedic,GlobalMedic,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,GlobalMedic,GlobalMedic,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,GlobalMedic,GlobalMedic,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,GlobalMedic,GlobalMedic,WASH,336067,679,1218,81313,3092
Dhading,DHADING,GOAL,GOAL,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,GOAL,GOAL,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,GOAL,GOAL,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,GOAL,GOAL,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,GOAL,GOAL,Health,336067,679,1218,81313,3092
Dhading,DHADING,Government of Bihar,Government,Health,336067,679,1218,81313,3092
Dhading,DHADING,Habitat for Humanity,Habitat for Humanity,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,Health Communication Capacity Collaborative,HC3,Health,336067,679,1218,81313,3092
Dhading,DHADING,Health Communication Capacity Collaborative,HC3,Health,336067,679,1218,81313,3092
Dhading,DHADING,Health Communication Capacity Collaborative,HC3,Health,336067,679,1218,81313,3092
Dhading,DHADING,Health Communication Capacity Collaborative,HC3,Health,336067,679,1218,81313,3092
Dhading,DHADING,Health Communication Capacity Collaborative,HC3,Health,336067,679,1218,81313,3092
Dhading,DHADING,Health Communication Capacity Collaborative,HC3,Health,336067,679,1218,81313,3092
Dhading,DHADING,Health Communication Capacity Collaborative,HC3,Health,336067,679,1218,81313,3092
Dhading,DHADING,Health Communication Capacity Collaborative,HC3,Health,336067,679,1218,81313,3092
Dhading,DHADING,Health Communication Capacity Collaborative,HC3,Health,336067,679,1218,81313,3092
Dhading,DHADING,Health Communication Capacity Collaborative,HC3,Health,336067,679,1218,81313,3092
Dhading,DHADING,Health Research and Social Development Forum,HERD,Health,336067,679,1218,81313,3092
Dhading,DHADING,Himalayan Disaster Relief Volunteer Group,HDRVG,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,Himalayan Disaster Relief Volunteer Group,HDRVG,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,Himalayan Disaster Relief Volunteer Group,HDRVG,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,Himalayan Disaster Relief Volunteer Group,HDRVG,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,Himalayan Disaster Relief Volunteer Group,HDRVG,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,Himalayan Disaster Relief Volunteer Group,HDRVG,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,Himalayan Disaster Relief Volunteer Group,HDRVG,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,Himalayan Health Care,HHC,Health,336067,679,1218,81313,3092
Dhading,DHADING,Himalayan Health Care,HHC,Health,336067,679,1218,81313,3092
Dhading,DHADING,Himalayan Health Care,HHC,Health,336067,679,1218,81313,3092
Dhading,DHADING,Himalayan Health Care,HHC,Health,336067,679,1218,81313,3092
Dhading,DHADING,Himalayan Health Care,HHC,Health,336067,679,1218,81313,3092
Dhading,DHADING,Himalayan Health Care,HHC,Health,336067,679,1218,81313,3092
Dhading,DHADING,Himalayan Health Care,HHC,Health,336067,679,1218,81313,3092
Dhading,DHADING,Himalayan Health Care,HHC,Health,336067,679,1218,81313,3092
Dhading,DHADING,Himalayan Health Care,HHC,Health,336067,679,1218,81313,3092
Dhading,DHADING,Himalayan Health Care,HHC,Health,336067,679,1218,81313,3092
Dhading,DHADING,Himalayan Health Care,HHC,Health,336067,679,1218,81313,3092
Dhading,DHADING,Himalayan Health Care,HHC,Health,336067,679,1218,81313,3092
Dhading,DHADING,Himalayan Health Care,HHC,Health,336067,679,1218,81313,3092
Dhading,DHADING,Himalayan Health Care,HHC,Health,336067,679,1218,81313,3092
Dhading,DHADING,Himalayan Health Care,HHC,Health,336067,679,1218,81313,3092
Dhading,DHADING,ICDC,ICDC,Child Protection,336067,679,1218,81313,3092
Dhading,DHADING,ICDC,ICDC,Child Protection,336067,679,1218,81313,3092
Dhading,DHADING,ICDC,ICDC,Child Protection,336067,679,1218,81313,3092
Dhading,DHADING,ICDC,ICDC,Child Protection,336067,679,1218,81313,3092
Dhading,DHADING,ICDC,ICDC,Child Protection,336067,679,1218,81313,3092
Dhading,DHADING,ICDC,ICDC,Child Protection,336067,679,1218,81313,3092
Dhading,DHADING,ICDC,ICDC,Child Protection,336067,679,1218,81313,3092
Dhading,DHADING,ICDC,ICDC,Child Protection,336067,679,1218,81313,3092
Dhading,DHADING,ICDC,ICDC,Child Protection,336067,679,1218,81313,3092
Dhading,DHADING,ICDC,ICDC,Child Protection,336067,679,1218,81313,3092
Dhading,DHADING,ICDC,ICDC,Child Protection,336067,679,1218,81313,3092
Dhading,DHADING,ICDC,ICDC,Child Protection,336067,679,1218,81313,3092
Dhading,DHADING,ICDC,ICDC,Child Protection,336067,679,1218,81313,3092
Dhading,DHADING,ICDC,ICDC,Child Protection,336067,679,1218,81313,3092
Dhading,DHADING,IMC,IMC,WASH,336067,679,1218,81313,3092
Dhading,DHADING,IMC,IMC,WASH,336067,679,1218,81313,3092
Dhading,DHADING,International Labour Organization,ILO,Early Recovery,336067,679,1218,81313,3092
Dhading,DHADING,International Labour Organization,ILO,Early Recovery,336067,679,1218,81313,3092
Dhading,DHADING,International Medical Corps,IMC,Child Protection,336067,679,1218,81313,3092
Dhading,DHADING,International Medical Corps,IMC,Health,336067,679,1218,81313,3092
Dhading,DHADING,International Medical Corps,IMC,Health,336067,679,1218,81313,3092
Dhading,DHADING,International Medical Corps,IMC,Health,336067,679,1218,81313,3092
Dhading,DHADING,International Medical Corps,IMC,Health,336067,679,1218,81313,3092
Dhading,DHADING,International Medical Corps,IMC,Health,336067,679,1218,81313,3092
Dhading,DHADING,International Medical Corps,IMC,Health,336067,679,1218,81313,3092
Dhading,DHADING,International Medical Corps,IMC,Health,336067,679,1218,81313,3092
Dhading,DHADING,International Medical Corps,IMC,Health,336067,679,1218,81313,3092
Dhading,DHADING,International Medical Corps,IMC,Health,336067,679,1218,81313,3092
Dhading,DHADING,International Medical Corps,IMC,Health,336067,679,1218,81313,3092
Dhading,DHADING,International Medical Corps,IMC,Health,336067,679,1218,81313,3092
Dhading,DHADING,International Medical Corps,IMC,Health,336067,679,1218,81313,3092
Dhading,DHADING,International Medical Corps,IMC,Health,336067,679,1218,81313,3092
Dhading,DHADING,International Medical Corps,IMC,Health,336067,679,1218,81313,3092
Dhading,DHADING,International Medical Corps,IMC,Health,336067,679,1218,81313,3092
Dhading,DHADING,International Medical Corps,IMC,Health,336067,679,1218,81313,3092
Dhading,DHADING,International Medical Corps,IMC,Health,336067,679,1218,81313,3092
Dhading,DHADING,International Medical Corps,IMC,Health,336067,679,1218,81313,3092
Dhading,DHADING,International Medical Corps,IMC,Health,336067,679,1218,81313,3092
Dhading,DHADING,International Medical Corps,IMC,Health,336067,679,1218,81313,3092
Dhading,DHADING,International Medical Corps,IMC,Health,336067,679,1218,81313,3092
Dhading,DHADING,International Nepal Fellowship,INF,Health,336067,679,1218,81313,3092
Dhading,DHADING,International Nepal Fellowship,INF,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,International Nepal Fellowship,INF,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,International Nepal Fellowship,INF,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,International Nepal Fellowship,INF,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,International Nepal Fellowship,INF,Shelter NFIs,336067,679,1218,81313,3092
Dhading,DHADING,Jhpiego,Jhpiego,Health,336067,679,1218,81313,3092
Dhading,DHADING,John Snow Research and Training Institute,JSI,Health,336067,679,1218,81313,3092
Dhading,DHADING,John Snow Research and Training Institute,JSI,Health,336067,679,1218,81313,3092
Dhading,DHADING,John Snow Research and Training Institute,JSI,Health,336067,679,1218,81313,3092
Dhading,DHADING,John Snow Research and Training Institute,JSI,Health,336067,679,1218,81313,3092
Dhading,DHADING,John Snow Research and Training Institute,JSI,Health,336067,679,1218,81313,3092
Dhading,DHADING,John Snow Research and Training Institute,JSI,Health,336067,679,1218,81313,3092
Dhading,DHADING,John Snow Research and Training Institute,JSI,Health,336067,679,1218,81313,3092
Dhading,DHADING,John Snow Research and Training Institute,JSI,Health,336067,679,1218,81313,3092
Dhading,DHADING,John Snow Research and Training Institute,JSI,Health,336067,679,1218,81313,3092
Dhading,DHADING,John Snow Research and Training Institute,JSI,Health,336067,679,1218,81313,3092
Dhading,DHADING,John Snow Research and Training Institute,JSI,Health,336067,679,1218,81313,3092
Dhading,DHADING,John Snow Research and Training Institute,JSI,Health,336067,679,1218,81313,3092
Dhading,DHADING,John Snow Research and Training Institute,JSI,Health,336067,679,1218,81313,3092
Dhading,DHADING,John Snow Research and Training Institute,JSI,Health,336067,679,1218,81313,3092
Dhading,DHADING,John Snow Research and Training Institute,JSI,Health,336067,679,1218,81313,3092
Dhading,DHADING,John Snow Research and Training Institute,JSI,Health,336067,679,1218,81313,3092
Dhading,DHADING,John Snow Research and Training Institute,JSI,Health,336067,679,1218,81313,3092
Dhading,DHADING,John Snow Research and Training Institute,JSI,Health,336067,679,1218,81313,3092
Dhading,DHADING,John Snow Research and Training Institute,JSI,Health,336067,679,1218,81313,3092
Dhading,DHADING,Karuna Foundation Nepal,KFN,Child Protection,336067,679,1218,81313,3092
